機構名稱,縣市區名,地址,latitude,longitude
御品堂中醫診所,板橋區,新北市板橋區長安街333號,,
德康中醫診所,板橋區,新北市板橋區漢生西路86號,,
晨軒中醫診所,板橋區,新北市板橋區實踐路155號,,
生生優動板橋診所,板橋區,新北市板橋區文化路一段142號,,
和一診所,板橋區,新北市板橋區館前東路26號,,
森凡牙醫診所,板橋區,新北市板橋區四川路一段149號,,
尚水美博診所,板橋區,新北市板橋區文化路一段145號,,
謙禾家醫診所,板橋區,新北市板橋區漢生東路285號,,
有好美學診所,板橋區,新北市板橋區文化路二段182巷1弄79號,,
憲忠診所,板橋區,新北市板橋區宏國路108號,,
安泰淞鶴診所,板橋區,新北市板橋區信義路219號,,
薇晶中醫診所,板橋區,新北市板橋區民生路三段83號,,
保翔中醫診所,板橋區,新北市板橋區南雅南路二段74號,,
安信星曜牙醫診所,板橋區,新北市板橋區陽明街16號,,
序康診所,板橋區,新北市板橋區國光路45號,,
慈護一品中醫診所,板橋區,新北市板橋區民生路三段159號,,
安胃診所,板橋區,新北市板橋區中山路二段232號,,
高端眼科診所,板橋區,新北市板橋區文化路二段182巷3弄46號,,
回春中醫診所,板橋區,新北市板橋區國光路17號,,
板橋京都堂中醫診所,板橋區,新北市板橋區重慶路3號,,
偉恩牙醫診所,板橋區,新北市板橋區裕民街109號,,
研知診所,板橋區,新北市板橋區文化路二段330號,,
帛瑿診所,板橋區,新北市板橋區合宜路11號,,
勁安骨科診所,板橋區,新北市板橋區重慶路245巷13號,,
尊榮悠陽牙醫診所,板橋區,新北市板橋區陽明街110號,,
合誼診所,板橋區,新北市板橋區龍興街50號,,
板橋四維親子診所,板橋區,新北市板橋區四維路150號,,
康祐臻品牙醫診所,板橋區,新北市板橋區民生路3段32之1號,,
大鈞診所,板橋區,新北市板橋區中山路2段88號,,
嘉恩診所,板橋區,新北市板橋區陽明街40號,,
新優植牙醫診所,板橋區,新北市板橋區民生路2段249號,,
天寧中醫診所,板橋區,新北市板橋區溪北路87號,,
鼎鈞中醫診所,板橋區,新北市板橋區府中路67號,,
春易安中醫診所,板橋區,新北市板橋區光武街3號,,
品安診所,板橋區,新北市板橋區忠孝路96號,,
絕美牙醫診所,板橋區,新北市板橋區文化路1段138號,,
佑福診所,板橋區,新北市板橋區三民路1段1巷38弄5號,,
放開心身心精神科診所,板橋區,新北市板橋區四川路一段279號,,
懷諾診所,板橋區,新北市板橋區懷德街170巷1號,,
禾安診所,板橋區,新北市板橋區四川路1段269號,,
晨益診所,板橋區,新北市板橋區四川路1段171號,,
板橋仁安內科診所,板橋區,新北市板橋區大觀路3段236號,,
德川中醫診所,板橋區,新北市板橋區文化路2段13號,,
史書華牙醫診所,板橋區,新北市板橋區民安街30號,,
蘇鴻昶中醫診所,板橋區,新北市板橋區府後街1巷2號,,
坤隆診所,板橋區,新北市板橋區重慶路278巷2號,,
梁中醫診所,板橋區,新北市板橋區四維路186號,,
仁得中醫診所,板橋區,新北市板橋區民權路258之7號,,
安欣診所,板橋區,新北市板橋區民族路228號,,
臣雄診所,板橋區,新北市板橋區北門街24號,,
佳愛診所,板橋區,新北市板橋區大觀路3段236號,,
精品牙醫診所,板橋區,新北市板橋區漢生東路293號,,
嘉品牙醫診所,板橋區,新北市板橋區大仁街70號,,
燦明大學眼科診所,板橋區,新北市板橋區文化路1段180號,,
晶耀牙醫診所,板橋區,新北市板橋區文化路2段182巷3弄46-3號,,
幸怡診所,板橋區,新北市板橋區長江路三段80號,,
晴天家醫科診所,板橋區,新北市板橋區中山路2段225號,,
鄭仁瑋耳鼻喉科診所,板橋區,新北市板橋區四川路2段57號,,
晴天耳鼻喉科診所,板橋區,新北市板橋區中山路2段225號,,
嘉禾診所,板橋區,新北市板橋區中山路2段194號,,
華晟中醫診所,板橋區,新北市板橋區漢生東路189號,,
利人診所,板橋區,新北市板橋區松柏街67號,,
健昇中醫診所,板橋區,新北市板橋區龍興街29號,,
昌弘復健科診所,板橋區,新北市板橋區中正路194、194之1、194之2、194之3號,,
好萊塢診所,板橋區,新北市板橋區區運路101號,,
文瑞診所,板橋區,新北市板橋區板新路101號,,
靈群閣中醫診所,板橋區,新北市板橋區裕民街56巷3號,,
仲德中醫診所,板橋區,新北市板橋區文聖街157號,,
禾樺牙醫診所,板橋區,新北市板橋區民生路三段123號,,
陳正傑骨科診所,板橋區,新北市板橋區四川路一段217號,,
光澤診所,板橋區,新北市板橋區中山路1段3號,,
喬美整形外科博仕診所,板橋區,新北市板橋區漢生東路178號,,
蕭正輝兒科診所,板橋區,新北市板橋區文化路2段137號,,
裕民診所,板橋區,新北市板橋區裕民街143號,,
建中堂中醫診所,板橋區,新北市板橋區長安街25巷17號,,
藝大美學牙醫診所,板橋區,新北市板橋區龍興街8號,,
大庭診所,板橋區,新北市板橋區大仁街27號,,
傑生婦產科診所,板橋區,新北市板橋區中山路1段104號,,
樂菲整形外科診所,板橋區,新北市板橋區中山路一段13號,,
精英美學牙醫診所,板橋區,新北市板橋區中山路2段84-4號,,
祥德中醫診所,板橋區,新北市板橋區莊敬路25巷4弄14號,,
基生婦產科診所,板橋區,新北市板橋區中山路1段104號,,
文達中醫診所,板橋區,新北市板橋區懷仁街88號,,
新埔立安診所,板橋區,新北市板橋區陽明街12號,,
俊亨內科診所,板橋區,新北市板橋區合宜一路53號,,
原力復健科診所,板橋區,新北市板橋區文化路二段370號,,
展揚牙醫診所,板橋區,新北市板橋區南雅南路二段144巷68號,,
美麗浮洲牙醫診所,板橋區,新北市板橋區大觀路二段163巷32號,,
優客牙醫診所,板橋區,新北市板橋區吳鳳路17-1號,,
元晨診所,板橋區,新北市板橋區中山路一段69號,,
王祥冠耳鼻喉科診所,板橋區,新北市板橋區陽明街122號,,
軒品牙醫診所,板橋區,新北市板橋區中山路二段106號,,
日麗牙醫診所,板橋區,新北市板橋區中山路一段30號,,
益群牙醫診所,板橋區,新北市板橋區四維路１７９號,,
重慶牙醫診所,板橋區,新北市板橋區重慶路205號,,
康喬牙醫診所,板橋區,新北市板橋區懷德街181巷1號,,
元齡牙醫診所,板橋區,新北市板橋區民權路２５８－６號,,
光仁牙醫診所,板橋區,新北市板橋區中正路２３４號,,
揚名牙醫診所,板橋區,新北市板橋區長江路二段２３６號,,
中心牙醫診所,板橋區,新北市板橋區中山路二段３０８號,,
福倫牙醫診所,板橋區,新北市板橋區民權路219號,,
德崴聯合牙醫診所,板橋區,新北市板橋區中山路二段二二四號,,
全心中醫診所,板橋區,新北市板橋區國慶路159號,,
洪金蘭中醫診所,板橋區,新北市板橋區金門街六七巷二號,,
宜聖牙醫診所,板橋區,新北市板橋區吳鳳路50巷41號,,
新安牙醫診所,板橋區,新北市板橋區民生路二段218號,,
喜樂牙醫診所,板橋區,新北市板橋區四川路二段九十九－七號,,
板橋現代牙醫診所,板橋區,新北市板橋區雙十路二段一一八號,,
國光中醫診所,板橋區,新北市板橋區國光路157號,,
程維德中醫診所,板橋區,新北市板橋區實踐路117號,,
安歆診所,板橋區,新北市板橋區光正街5號,,
宏益信合美診所,板橋區,新北市板橋區新民街33號,,
府中牙科診所,板橋區,新北市板橋區府中路１２１號,,
瑞億牙醫診所,板橋區,新北市板橋區德興街37巷20號,,
泰民牙醫診所,板橋區,新北市板橋區漢生西路２３號,,
嘉呈牙醫診所,板橋區,新北市板橋區陽明街35號,,
杏橋牙醫診所,板橋區,新北市板橋區金門街295號,,
漢光中醫診所,板橋區,新北市板橋區陽明街51號,,
弘安中醫診所,板橋區,新北市板橋區民族路１１３號,,
吉安中醫診所,板橋區,新北市板橋區篤行路三段78號,,
史丹佛牙醫診所,板橋區,新北市板橋區新府路1之2號,,
樂為診所,板橋區,新北市板橋區漢生西路68號,,
兒林小兒科診所,板橋區,新北市板橋區廣和街90號,,
祐新中醫診所,板橋區,新北市板橋區文化路一段306號,,
鼎極牙醫診所,板橋區,新北市板橋區忠孝路61號,,
樂欣診所,板橋區,新北市板橋區四維路108號,,
旺福牙醫診所,板橋區,新北市板橋區南雅南路2段158號,,
信安牙醫診所,板橋區,新北市板橋區中山路1段267號,,
靜思牙醫診所,板橋區,新北市板橋區實踐路93巷10號,,
晨陽診所,板橋區,新北市板橋區漢生東路342號,,
漢生診所,板橋區,新北市板橋區漢生西路73、75號,,
御品牙醫診所,板橋區,新北市板橋區長江路二段165、167號,,
尚品皮膚科診所,板橋區,新北市板橋區中正路210號,,
杏福牙醫診所,板橋區,新北市板橋區國光路181號,,
張英睿皮膚專科診所,板橋區,新北市板橋區文化路1段118號,,
佳誠診所,板橋區,新北市板橋區中山路2段140號,,
佑恩小兒科診所,板橋區,新北市板橋區國光路176號,,
莒光診所,板橋區,新北市板橋區莒光路30號,,
一心中醫診所,板橋區,新北市板橋區懷德街117號,,
鄭仕程診所,板橋區,新北市板橋區新海路113號,,
欣幼婦產科診所,板橋區,新北市板橋區四川路1段188號,,
林儀文婦產科診所,板橋區,新北市板橋區民權路218號,,
米蘭時尚牙醫診所,板橋區,新北市板橋區仁化街40號,,
皇漢中醫診所,板橋區,新北市板橋區民族路149號,,
大雄中醫診所,板橋區,新北市板橋區國光路207號,,
艾美牙醫診所,板橋區,新北市板橋區莒光路21號,,
喜樂診所,板橋區,新北市板橋區四川路1段154號,,
大新復健科診所,板橋區,新北市板橋區篤行路1段31號,,
靚世紀診所,板橋區,新北市板橋區民族路34巷18號,,
品皓牙醫診所,板橋區,新北市板橋區溪城路85號,,
悅美牙醫診所,板橋區,新北市板橋區文化路1段27號,,
樂真牙醫診所,板橋區,新北市板橋區新民街29號,,
板橋黃皮膚科診所,板橋區,新北市板橋區文化路2段53號,,
菩提中醫診所,板橋區,新北市板橋區實踐路129號,,
尚美美學牙醫診所,板橋區,新北市板橋區中正路207號,,
興德診所,板橋區,新北市板橋區永豐街245號,,
大川診所,板橋區,新北市板橋區中山路2段84之6號,,
炳榮診所,板橋區,新北市板橋區漢生西路七二號,,
蔡英傑皮膚科診所,板橋區,新北市板橋區文化路一段一四六號,,
黃景宏診所,板橋區,新北市板橋區陽明街63號,,
顏舜隆小兒科診所,板橋區,新北市板橋區裕民街一二二號,,
鴻仁診所,板橋區,新北市板橋區雙十路二段五十九號,,
杏林診所,板橋區,新北市板橋區溪北路１７０號,,
毅宏耳鼻喉科診所,板橋區,新北市板橋區中正路190號,,
蕭亦裕鹽光診所,板橋區,新北市板橋區忠孝路112-1號,,
合信診所,板橋區,新北市板橋區實踐路１３３號,,
趙小兒科診所,板橋區,新北市板橋區館前東路64號,,
巫世平診所,板橋區,新北市板橋區南雅南路一段６６號,,
博恩泌尿科外科診所,板橋區,新北市板橋區文化路一段203號,,
仁佑耳鼻喉科診所,板橋區,新北市板橋區四川路2段33號,,
嘉得牙醫診所,板橋區,新北市板橋區館前東路108號,,
翠豐診所,板橋區,新北市板橋區雙十路2段120號,,
板橋中興醫院,板橋區,新北市板橋區忠孝路十五號,,
長殷牙醫診所,板橋區,新北市板橋區陽明街46-1號,,
勝濟堂中醫診所,板橋區,新北市板橋區忠孝路69號,,
典揚牙醫診所,板橋區,新北市板橋區國慶路161號,,
蕭中正醫院,板橋區,新北市板橋區南雅南路一段15號,,
舒活牙醫診所,板橋區,新北市板橋區四維路227號,,
龍昌診所,板橋區,新北市板橋區民族路276巷1弄10號,,
恩典復健家醫科診所,板橋區,新北市板橋區文化路2段155號,,
朱傳弘骨科診所,板橋區,新北市板橋區陽明街125號,,
板橋長榮診所,板橋區,新北市板橋區陽明街287號,,
蓁佑中醫診所,板橋區,新北市板橋區四維路218號,,
杏禾中醫診所,板橋區,新北市板橋區莊敬路97號,,
板橋大愛眼科診所,板橋區,新北市板橋區文化路一段294號,,
安慶診所,板橋區,新北市板橋區互助街77巷1號,,
春和診所,板橋區,新北市板橋區長江路1段138號,,
蔡進富牙醫診所,板橋區,新北市板橋區陽明街283號,,
柯明奇耳鼻喉科診所,板橋區,新北市板橋區中山路二段２５６號,,
正陽骨科診所,板橋區,新北市板橋區雙十路2段114號,,
板橋安媞婦產科診所,板橋區,新北市板橋區府中路43號,,
欣心診所,板橋區,新北市板橋區莒光路94號,,
中英醫療社團法人中英醫院,板橋區,新北市板橋區文化路一段192之1號,,
翰生診所,板橋區,新北市板橋區漢生西路73、75號,,
板新醫院,板橋區,新北市板橋區中正路１８９號,,
板橋大學眼科診所,板橋區,新北市板橋區忠孝路三十五號,,
