"場所ID","場所名稱","場所縣市","場所區域","場所地址","場所分類","場所類型","場所描述","AEDID","AED放置地點","AED地點描述","地點LAT","地點LNG","周一至周五起","周一至周五迄","周六起","周六迄","周日起","周日迄","開放使用時間備註","開放時間緊急連絡電話"
"10828","彰化縣溪州鄉成功國小西畔分校","彰化縣","溪州鄉","彰化縣溪州鄉西畔村廣一巷24號","學校、大型集會場所","國小","","54820","半戶外展演台","半戶外展演台","23.84744","120.539911","00:00:00","23:30:00","00:00:00","23:30:00","00:00:00","23:30:00","","04-8745017"
"12870","彰化縣溪州鄉大莊國民小學","彰化縣","溪州鄉","彰化縣溪州鄉大庄村中橫巷1號","學校、大型集會場所","國小","","54821","川堂","健康中心外川堂處","23.816208","120.567183","08:00:00","16:00:00","","","","","平日上班時間","04-8802438#210"
"14828","彰化縣立溪陽國民中學","彰化縣","溪州鄉","彰化縣溪州鄉成功村下柑路1號","學校、大型集會場所","國中","","54822","輔導室前走廊外牆上","放置於輔導室前走廊外牆上，樓上為學生教室，靠近學校操場。 位於校園的中心位置。","23.824413","120.544009","07:00:00","18:00:00","00:00:00","23:59:00","","","開放公共區域","04-8802151"
"15029","彰化縣溪州鄉溪州國民小學","彰化縣","溪州鄉","彰化縣溪州鄉尾厝村中山路三段451號","學校、大型集會場所","國小","","54823","行政大樓中廊(前棟)","行政大樓中廊(前棟)公佈欄旁","23.852789","120.49741","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","24小時開放","04-8895013"
"3016","基隆市七堵區華興國民小學","基隆市","七堵區","基隆市七堵區泰安路34號","學校、大型集會場所","國小","1樓教導處、健康中心外(公佈欄旁)","54825","1樓教導處、健康中心外(公布欄旁)","1樓教導處、健康中心外(公布欄旁)","25.087873614959","121.70809676715","08:00:00","16:00:00","","","","","","０２－２４５１２０２２"
"21608","臺灣港務股份有限公司基隆港職場互助教保服務中心","基隆市","中正區","基隆市中正區東海街1號","其他","其他場所","","54827","教職員辦公室","1樓教職員辦公室","25.13183","121.743456","08:00:00","17:00:00","","","","","國定假日不開放","24280805"
"14760","彰化縣伸港鄉新港國民小學","彰化縣","伸港鄉","彰化縣伸港鄉彰化縣伸港鄉和平路60號","學校、大型集會場所","國小","","54829","忠孝樓一樓大辦公室旁","進入學校正對面忠孝樓一樓","24.148709","120.484991","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","24小時開放","04-7982310"
"14981","彰化縣立福興國民中學","彰化縣","福興鄉","彰化縣福興鄉員鹿路二段270號","學校、大型集會場所","國中","位於福興郵局往鹿港方向約200公尺右手邊","54830","行政大樓健康中心外","進校門口左手邊有一行政大樓，就在一樓健康中心外","24.04135","120.436459","08:00:00","18:00:00","","","","","星期六日未開放","0958791787"
"14766","彰化縣伸港鄉伸東國民小學","彰化縣","伸港鄉","彰化縣伸港鄉七嘉村中華路565號","學校、大型集會場所","國小","","54831","後棟穿堂","健康中心門邊牆面上","24.145738","120.496072","08:00:00","16:00:00","","","","","星期六日不開放","04-7982314-14"
"11131","彰化縣社頭鄉崙雅國小","彰化縣","社頭鄉","彰化縣社頭鄉員集路一段615號","學校、大型集會場所","國小","","54832","前棟川堂","前棟川堂左側樓梯口附近","23.899204","120.58272","07:30:00","21:00:00","08:00:00","17:00:00","08:00:00","17:00:00","防疫期間配合政府政策暫不開放民眾入校園","24小時/8710945"
"14754","彰化縣立曉陽國民小學","彰化縣","線西鄉","彰化縣線西鄉彰化縣線西鄉頂犁村頂犁路158-1號","學校、大型集會場所","國小","曉陽福德宮旁","54833","川堂","校門(北)正門入口川堂左邊牆上","24.121649","120.478815","08:00:00","16:00:00","","","","","假日、國定假日未開放","04-7585370"
"18673","鹿江國際中小學","彰化縣","鹿港鎮","彰化縣鹿港鎮自由路300號","學校、大型集會場所","國中","","54834","位於入校門左側建築1樓","總務處前方、健康中心旁、佈告欄左側","24.065495","120.43808","07:30:00","17:30:00","","","","","（１）平日學校上班時間為07：30-17：30。
（２）寒暑假學校上班時間為0８：０0-17：０0。
（３）學校目前仍施工中，故晚間及假日暫無開放。","04-7775701*220"
"5194","彰化縣鹿港鎮鹿港國民小學","彰化縣","鹿港鎮","彰化縣鹿港鎮三民路192號","學校、大型集會場所","國小","","54836","鳳山寺入口健康中心樓梯間","鳳山寺入口健康中心樓梯間","24.075349","120.447831","08:00:00","17:00:00","","","","","假日未開放","04-7772038"
"749","日月潭教師會館","南投縣","魚池鄉","南投縣魚池鄉水社村中興路136號","觀光旅遊地區","國家級風景區","","54837","迎賓樓1F大廳","AED放置位置於迎賓樓1F大廳中間","23.863836","120.906892","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","0492855991"
"10297","川賦商旅","臺中市","豐原區","臺中市豐原區向陽路77-1號","旅宿場所","旅館","","54842","台中市豐原區向陽路77-1號","川賦商旅門口左邊","24.252707","120.724007","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","365天24小時~全年無休","886425288777"
"10245","大甲茂華商務旅館","臺中市","大甲區","臺中市大甲區孔雀路55號","旅宿場所","旅館","","54843","台中市大甲區孔雀路55號","位於茂華商旅櫃台後方","24.346955","120.621573","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年365天24小時全天候有人","04-26873377"
"14961","彰化縣鹿港鎮洛津國小","彰化縣","鹿港鎮","彰化縣鹿港鎮公園三路51號","","","","54844","健康中心後門外側柱子上","健康中心後門外側柱子上","24.054706380151","120.43097034453","06:00:00","18:00:00","","","","","","7772041"
"14859","大西國小","彰化縣","大村鄉","彰化縣大村鄉大崙村大崙路10之55號","學校、大型集會場所","國小","","54845","辦公室旁穿堂","進入學校大門口右手邊辦公室旁穿堂","23.984691","120.525332","07:30:00","18:00:00","","","","","例假日.連續假日未開放","04-8522677"
"10940","彰化縣立花壇鄉僑愛國民小學","彰化縣","花壇鄉","彰化縣花壇鄉中口村中山路2段471號","學校、大型集會場所","國小","","54846","彰化縣立中口村中山路2段471號","學校建築物的東側廁所及辦公室前面布告欄","25.050555","121.544247","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","","04-7863227"
"1047","彰化縣員林國中","彰化縣","員林市","彰化縣員林市彰化縣員林市南潭路2號","學校、大型集會場所","國中","","54847","員林國中福利社前","位於勤學樓教務處旁、福利社前","23.963015","120.560476","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年開放","04-8320873"
"14835","彰化縣橋頭國小","彰化縣","社頭鄉","彰化縣社頭鄉員集路三段528號","學校、大型集會場所","國小","","54848","橋頭國小1樓","健康中心外牆","23.922474","120.574449","08:00:00","16:30:00","","","","","假日、特定日期未開放","04-8731265"
"14838","彰化縣大村鄉大村國民小學","彰化縣","大村鄉","彰化縣大村鄉中正西路381號","學校、大型集會場所","國小","","54849","百燕樓穿堂","進入學校第一棟大樓一樓穿堂","23.993027","120.544901","07:00:00","17:00:00","00:00:00","23:59:00","00:00:00","23:59:00","假日開放","8522794"
"14869","彰化縣村上國民小學","彰化縣","大村鄉","彰化縣大村鄉村上村中山路2段242號","學校、大型集會場所","國小","","54850","學校中廊","校長室旁邊司令台後面","23.989169","120.565704","07:00:00","18:00:00","07:00:00","18:00:00","07:00:00","18:00:00","","8533680"
"14979","彰化縣立大同國民中學","彰化縣","員林市","彰化縣員林市三和里大同路一段345號","學校、大型集會場所","國中","","54851","學校行政大樓一樓","人事室旁柱子","23.963213","120.579502","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","048380885"
"16803","彰化縣員林市靜修國小","彰化縣","員林市","彰化縣員林市靜修路74號","學校、大型集會場所","國小","","54852","敬業樓通往勤學樓中穿堂","敬業樓往勤學樓一樓中間穿堂","23.962397","120.564994","06:00:00","00:00:00","06:00:00","00:00:00","06:00:00","00:00:00","全天候開放","04-8320341"
"14836","三春國民小學","彰化縣","花壇鄉","彰化縣花壇鄉三春村三芬路47號","學校、大型集會場所","國小","","54853","健康中心前走廊","崇德樓一樓健康中心前走廊","24.016981","120.565839","07:00:00","17:00:00","07:00:00","17:00:00","07:00:00","17:00:00","","04-7862154"
"14837","彰化縣花壇鄉華南國小","彰化縣","花壇鄉","彰化縣花壇鄉中橋街226號","學校、大型集會場所","國小","","54854","華南國小健康中心外側走廊","健康中心外側走廊","24.016215","120.551273","08:00:00","16:00:00","08:00:00","16:00:00","08:00:00","16:00:00","","04-7863225#707"
"22079","彰化縣立秀水國中","彰化縣","秀水鄉","彰化縣秀水鄉中山路202號","學校、大型集會場所","國中","","54855","學務處門口走廊","學務處門口走廊近1樓導師室","24.036002364431","120.50428609874","07:50:00","20:00:00","","","","","","04-7696031#520"
"15238","彰化縣秀水鄉華龍國民小學","彰化縣","秀水鄉","彰化縣秀水鄉花秀路51號","學校、大型集會場所","國小","","54856","辦公室門口","進穿堂後右側一樓辦公室門口","24.034779","120.509856","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","047692713-807"
"14773","彰化縣花壇鄉文祥國民小學","彰化縣","花壇鄉","彰化縣花壇鄉劉厝村明雅街131號","學校、大型集會場所","國小","","54857","辦公室旁邊","辦公室旁邊","24.025483","120.525698","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全天開放","7862255"
"16831","彰化縣秀水鄉陝西國民小學","彰化縣","秀水鄉","彰化縣秀水鄉金興村番花路261號","學校、大型集會場所","國小","","54858","中走廊右側","大門口進來中走廊右側","24.016348","120.489721","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","平日上班時間周一到五.8-17不開放","7692242"
"14841","彰化縣秀水鄉明正國民小學","彰化縣","秀水鄉","彰化縣秀水鄉彰水路2段341號","學校、大型集會場所","國小","","54859","大辦公室走廊外","進入學校門口往中廊右前方1樓教師辦公室走廊外","24.026603","120.493104","07:00:00","18:00:00","07:00:00","18:00:00","07:00:00","18:00:00","","04-7692533"
"14834","彰化縣田尾鄉南鎮國民小學","彰化縣","田尾鄉","彰化縣田尾鄉南鎮村光復路一段295號","學校、大型集會場所","國小","","54860","川堂","學校大門口直行,川堂右邊","23.886441","120.560617","08:00:00","17:00:00","","","","","假日不開放","0939101019"
"14982","彰化縣舊社國民小學","彰化縣","社頭鄉","彰化縣社頭鄉社石路956號","學校、大型集會場所","國小","","54861","健康中心對面牆壁","大門口穿堂右手邊第二間教室","23.899106","120.581703","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","解封全天開放","04-8711001"
"10557","彰化縣陸豐國民小學","彰化縣","田尾鄉","彰化縣田尾鄉民生路3段200號","學校、大型集會場所","國小","進校門後，穿過操場，司令台後方前棟中廊之牆邊","54863","前棟中廊","進校門後，穿過操場，司令台後方前棟中廊之牆邊","23.918177","120.504795","07:00:00","21:00:00","07:00:00","21:00:00","07:00:00","21:00:00","","04-8222563"
"14781","彰化縣田尾鄉仁豐國民國小","彰化縣","田尾鄉","彰化縣田尾鄉新厝村中正路二段101號","學校、大型集會場所","國小","","54864","文化走廊","由校門口進入到中廊，四年甲班與閱讀小棧之間的走道","23.902508","120.50819","08:00:00","17:00:00","08:00:00","17:00:00","08:00:00","17:00:00","","04-8830347"
"10542","彰化縣和美鎮新庄國民小學","彰化縣","和美鎮","彰化縣和美鎮彰新路二段500號","學校、大型集會場所","國小","","54865","弘教樓一樓川堂","本校弘教樓一樓川堂(學務處旁)","24.10444","120.530941","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","04-7353267#103"
"14871","彰化縣溪湖鎮東溪國民小學","彰化縣","溪湖鎮","彰化縣溪湖鎮員鹿路一段538號","學校、大型集會場所","國小","","54866","健康中心外走廊","健康中心外走廊","23.954562","120.498347","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","048852034"
"14968","彰化縣立彰泰國民中學","彰化縣","彰化市","彰化縣彰化市自強路357號","學校、大型集會場所","國中","","54867","穿堂","在穿堂-鄰近學務處","24.091487","120.548644","08:00:00","17:00:00","","","","","六、日未開放","0933560503"
"18673","鹿江國際中小學","彰化縣","鹿港鎮","彰化縣鹿港鎮自由路300號","學校、大型集會場所","國中","","54868","教學大樓D棟1樓(傳藝教室門口)","教學大樓D棟1樓，傳藝教室門口","24.065495","120.43808","07:30:00","17:30:00","","","","","(1)平日學校上班時間為07：30-17：30。
(2)寒暑假學校上班時間為08：00-17：00。
(3)且學校目前仍施工中，故晚間及假日暫無開放。","04-7775701*220"
"14744","彰化縣東和國民小學","彰化縣","田中鎮","彰化縣田中鎮山腳路四段188巷109號","學校、大型集會場所","國小","","54869","健康中心外牆上","在健康中心外牆上","23.867702","120.606236","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","04-8742708"
