機構名稱,縣市區名,地址
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,板橋區,新北市板橋區南雅南路二段21號及高爾富路300號
板橋聖昌中醫診所,板橋區,新北市板橋區松柏街６５號1樓
竹林中醫診所,板橋區,新北市板橋區漢生西路７７之２號
黃何耳鼻喉科皮膚科聯合診所,板橋區,新北市板橋區北門街21號(1樓)
瑞信眼科診所,板橋區,新北市板橋區中山路2段305號1、2樓
今日牙科診所,板橋區,新北市板橋區北門街３０號
榮新診所,板橋區,新北市板橋區三民路1段143號1樓
康維牙醫診所,板橋區,新北市板橋區文化路2段336號(1、2樓)
板橋親親家庭診所,板橋區,新北市板橋區大同街55號(1樓)
上安牙醫診所,板橋區,新北市板橋區中正路317號
遠興婦產科診所,板橋區,新北市板橋區中山路一段91號1~7樓
方舟復健科診所,板橋區,新北市板橋區新海路86號1樓、2樓及88號2樓
新板耀美牙醫診所,板橋區,新北市板橋區文化路1段85號1、2樓
耀祥中醫診所,板橋區,新北市板橋區四川路1段365號1樓
淨妍醫美診所,板橋區,新北市板橋區重慶路12巷2號3樓重慶路8號3樓及3樓之1、10號3樓
俊安診所,板橋區,新北市板橋區金門街二九三號
廷華耳鼻喉科診所,板橋區,新北市板橋區龍興街二二號
李皮膚科診所,板橋區,新北市板橋區四川路一段53、55號(1樓)
侯世文診所,板橋區,新北市板橋區實踐路100號(1樓)
趙昭明皮膚科診所,板橋區,新北市板橋區南門街27號1樓、2樓
樂澄診所,板橋區,新北市板橋區北門街13號1樓
板橋林牙醫診所,板橋區,新北市板橋區民族路１７３號
建國牙醫診所,板橋區,新北市板橋區長江路二段２８０－１３號１樓
莫札特牙醫診所,板橋區,新北市板橋區合宜路91號(1樓)
媚登峯板橋診所,板橋區,新北市板橋區三民路二段35巷2號(1樓)
民川牙科診所,板橋區,新北市板橋區成都街二九號
嘉齡診所,板橋區,新北市板橋區中正路223號
黃頌邦診所,板橋區,新北市板橋區溪北路26號1、2樓
廣安診所,板橋區,新北市板橋區懷仁街79號
汎宇牙醫診所,板橋區,新北市板橋區篤行路2段104號、106號(1~2樓)
太乙中醫診所,板橋區,新北市板橋區溪北路74號1樓
陳恩哲小兒科診所,板橋區,新北市板橋區文化路一段216號1、2樓
陳正忠小兒科診所,板橋區,新北市板橋區府中路１４３號１樓
辰宏牙醫診所,板橋區,新北市板橋區溪北路二十五號一樓
瑞誠眼科診所,板橋區,新北市板橋區互助街42號(1樓)
卓仁維耳鼻喉科診所,板橋區,新北市板橋區篤行路二段一0一號
振榮牙醫診所,板橋區,新北市板橋區三民路二段一五七號
東華牙醫診所,板橋區,新北市板橋區中山路二段二００號
康宸中醫診所,板橋區,新北市板橋區南門街43號1樓、2樓、3樓
康宏骨科診所,板橋區,新北市板橋區四川路一段473號、475號1、2、3樓
裕安中醫診所,板橋區,新北市板橋區中山路2段487號(1樓)
麗晶牙醫診所,板橋區,新北市板橋區民生路二段238號1~4樓
加妃整形外科診所,板橋區,新北市板橋區中山路一段26號4樓
誠悅耳鼻喉科診所,板橋區,新北市板橋區中山路二段158號（1樓）
皮醫師皮膚專科診所,板橋區,新北市板橋區中山路二段172號(1樓)
福霖堂中醫診所,板橋區,新北市板橋區文化路二段410巷1弄2號
健心復健科診所,板橋區,新北市板橋區重慶路201號(1樓)重慶路223巷15號2樓、重慶路223巷17號(1樓)
晟揚骨科診所,板橋區,新北市板橋區信義路161號（1樓）
張博揚小兒科診所,板橋區,新北市板橋區仁化街85號1樓
當代聯合診所,板橋區,新北市板橋區中正路三一九號
樹仁診所,板橋區,新北市板橋區滿平街61號(1樓)
辰元復健科診所,板橋區,新北市板橋區雙十路3段31號2樓
板橋榮譽國民之家醫務室,板橋區,新北市板橋區大觀路2段32號(溫馨樓1樓)
海山牙醫聯合診所,板橋區,新北市板橋區民族路２３１號
倪國欽中醫診所,板橋區,新北市板橋區長安街331巷23號(1樓)
吳國柱牙醫診所,板橋區,新北市板橋區國光路６３號１樓
北陽骨科診所,板橋區,新北市板橋區中正路339號1樓、2樓
法邑極緻美學診所,板橋區,新北市板橋區四川路二段105號、107號(1樓)
康歆診所,三重區,新北市三重區正義北路185號1樓、2樓
鴻璋婦產科診所,三重區,新北市三重區三和路四段392號2樓
大有診所,三重區,新北市三重區中正北路374號1樓
美麗心成人兒童精神科診所,三重區,新北市三重區正義北路210號1樓
三重又一春中醫診所,三重區,新北市三重區正義北路93號1樓
美上美皮膚科診所,三重區,新北市三重區正義北路104號1樓、2樓
吳文財牙醫診所,三重區,新北市三重區重新路三段89號1樓
俊元診所,三重區,新北市三重區力行路一段62號
政義診所,三重區,新北市三重區正義北路242號1樓
德恩診所,三重區,新北市三重區集成路47號
丰尚牙醫診所,三重區,新北市三重區三信路29、31號1樓
和平診所,三重區,新北市三重區溪尾街111號1樓
皇嘉耳鼻喉科診所,三重區,新北市三重區五華街247號1樓
合祐牙醫診所,三重區,新北市三重區長安街86號1樓
柯瑞宏皮膚專科診所,三重區,新北市三重區溪尾街181、183號1樓
艾樂堡診所,三重區,新北市三重區集賢路63之1號1樓
安禾診所,三重區,新北市三重區中華路89號1樓
大眾牙醫診所,三重區,新北市三重區自強路一段九十九號
林永權耳鼻喉科診所,三重區,新北市三重區三陽路32號
歐維藩診所,三重區,新北市三重區龍門路一九九號
三重祥安診所,三重區,新北市三重區三和路四段374號1、2樓
鄭俊堂診所,三重區,新北市三重區自強路四段４９號
林源泉中醫診所,三重區,新北市三重區碧華街５９號
林偉欣眼科診所,三重區,新北市三重區正義北路366號1樓及366之1號1、2樓
呂恒明皮膚科診所,三重區,新北市三重區三和路二段一七八號
泛美牙醫診所,三重區,新北市三重區溪尾街一六四號一樓
榮恩牙醫診所,三重區,新北市三重區重陽路一段１０８號
禾豐中醫診所,三重區,新北市三重區文化北路133號1樓
健康中醫診所,三重區,新北市三重區重新路四段三十五號
寶鶴堂中醫診所,三重區,新北市三重區重新路三段２號－１１樓
群康復健診所,三重區,新北市三重區三和路二段6-1號1樓、6-3號1樓
連眼科診所,三重區,新北市三重區福德北路55號1樓、55號2樓
健安中醫診所,三重區,新北市三重區碧華街141號1樓
重安養生中醫診所,三重區,新北市三重區平安街9號(1樓)
寶石牙醫診所,三重區,新北市三重區重陽路三段144號1樓、2樓、3樓
微笑美學牙醫診所,三重區,新北市三重區福德北路45之1號1樓
安慶牙醫診所,三重區,新北市三重區重陽路一段113巷19號1樓
保誠牙醫診所,三重區,新北市三重區雙園街一０九號
百昌堂中醫診所,三重區,新北市三重區自強路２段1號1樓
龍騰牙醫診所,三重區,新北市三重區中正北路211號1樓
好幸福泌尿科診所,三重區,新北市三重區正義北路238號1、2樓
寶徠牙醫診所,三重區,新北市三重區集美街126巷35號1樓
頌恩牙醫診所,三重區,新北市三重區碧華街362號1、2樓
富信中醫診所,三重區,新北市三重區三民街一四三號
謝明宏小兒科診所,三重區,新北市三重區中華路43號1樓
仁馨診所,三重區,新北市三重區龍門路1號5樓、5樓之1
三重新好診所,三重區,新北市三重區仁義街147號、149號1樓
龍安中醫診所,三重區,新北市三重區仁愛街680號1樓
三重天慕堂中醫診所,三重區,新北市三重區中正南路165號1樓及夾層
璟欣中醫診所,三重區,新北市三重區三和路四段199號1樓
和璞中醫診所,三重區,新北市三重區仁安街101號1樓
宏通診所,三重區,新北市三重區重新路三段46號1樓
華貞診所,三重區,新北市三重區三和路三段80號1樓
合暄牙醫診所,三重區,新北市三重區三賢街199號1樓
正義骨科診所,三重區,新北市三重區正義北路205號1、2、3、4樓
青青草美學牙醫診所,三重區,新北市三重區新北大道一段121號1樓
正和診所,三重區,新北市三重區正義北路278號1樓
維德徐匯診所,三重區,新北市三重區仁愛街690號1樓及692號1樓
曜弘診所,三重區,新北市三重區重新路三段107號1樓
仁安堂中醫診所,三重區,新北市三重區三和路4段133號1樓
三重宥聖中醫診所,三重區,新北市三重區重新路二段1之6號1樓、2樓、3樓及1之7號2樓、3樓
三重正義北好評診所,三重區,新北市三重區正義北路203號1樓
宏生診所,三重區,新北市三重區五華街72號1樓
富康診所,三重區,新北市三重區重新路4段53號2樓、3樓、3樓之1
京辰耳鼻喉科診所,三重區,新北市三重區五華街92號1樓
友孝診所,三重區,新北市三重區中華路60號1樓
兆興診所,三重區,新北市三重區中興北街19巷2號1樓
真如中醫診所,三重區,新北市三重區文化南路特8號1樓
三重光澤診所,三重區,新北市三重區正義北路122號1樓及2樓
自由風時尚醫美診所,三重區,新北市三重區重新路二段70號1、2樓及72號1樓
京品中醫診所,三重區,新北市三重區正義南路15之2號1樓
華謙家醫科診所,三重區,新北市三重區仁愛街517號1、2樓
慈田診所,三重區,新北市三重區安興街10號1樓
立新美學診所,三重區,新北市三重區重安街62號2樓
予生診所,三重區,新北市三重區三和路四段364號1樓
大耀中醫診所,三重區,新北市三重區福德北路30之1號1樓
葉家伶婦產科診所,三重區,新北市三重區重陽路三段93號1、2樓
溱美皮膚科診所,三重區,新北市三重區正義北路237號1、2樓
得恩診所,三重區,新北市三重區三和路二段89號1-2樓
寶島眼科診所,三重區,新北市三重區集賢路189號1樓及夾層
禾順診所,三重區,新北市三重區文化北路3號1樓
極光牙醫診所,三重區,新北市三重區重新路2段11之2號1樓
丰禾牙醫診所,三重區,新北市三重區三信路182號1樓及夾層
同安診所,三重區,新北市三重區大同南路151號1樓
三富牙醫診所,三重區,新北市三重區正義北路10號1、2樓
培力佳診所,三重區,新北市三重區自強路三段67號1樓
臻呈牙醫診所,三重區,新北市三重區溪尾街326號1樓
厚德牙醫診所,三重區,新北市三重區忠孝路一段117號1樓
大德牙醫診所,三重區,新北市三重區仁義街379號1樓
晶品牙醫診所,三重區,新北市三重區正義北路240號1樓
五華牙醫診所,三重區,新北市三重區五華街96號1-3樓
德維復健科診所,三重區,新北市三重區正義北路248號1-3樓
仰德中醫診所,三重區,新北市三重區集成路5號1樓
正興診所,三重區,新北市三重區正義北路113號1、2樓及2樓之1
佳禾透析診所,三重區,新北市三重區三和路二段30號6樓及6樓之1-4
華信牙醫診所,三重區,新北市三重區仁愛街３９９號
全民醫院,三重區,新北市三重區三和路四段103之2號、103之2號2樓、103之2號3樓
三重菩提中醫診所,三重區,新北市三重區重陽路四段10號1樓
天亮診所,三重區,新北市三重區中正北路314號1樓
愷馨耳鼻喉科診所,三重區,新北市三重區仁愛街729號1樓
李牙醫診所,三重區,新北市三重區信義街４６號
建人診所,三重區,新北市三重區正義南路46號1樓
三重建成中醫診所,三重區,新北市三重區三和路二段153號1樓
安興精神科診所,三重區,新北市三重區重新路三段132號1樓
生生堂中醫診所,三重區,新北市三重區重新路四段９２號
創健牙醫診所,三重區,新北市三重區長安街110號1樓
重德耳鼻喉科診所,三重區,新北市三重區正義北路２４６號
御辰牙醫診所,三重區,新北市三重區集英路81號1、2樓
皮醫師診所,三重區,新北市三重區三和路四段312號1樓
郭國鐘小兒科診所,三重區,新北市三重區信義街５７號
聰明耳鼻喉科診所,三重區,新北市三重區重新路二段14號
澄心牙醫診所,三重區,新北市三重區重新路3段130號1樓及夾層
錫安婦產科內科診所,三重區,新北市三重區正義北路3１9號（1-4樓）
輝瑞牙醫診所,三重區,新北市三重區文化南路8號2樓
李瑞相診所,三重區,新北市三重區中華路89號1樓
大榮耳鼻喉科診所,三重區,新北市三重區正義北路178號1樓
永福牙醫診所,三重區,新北市三重區永福街252號
景康牙醫診所,三重區,新北市三重區三和路四段233號2樓
三重養生堂中醫診所,三重區,新北市三重區龍門路28號1樓、28號之1(1樓)
龍華診所,三重區,新北市三重區五華街100號1、2樓
和平牙醫診所,三重區,新北市三重區溪尾街１１１號2樓
丁婦產科診所,三重區,新北市三重區自強路一段246號1~4樓
明安耳鼻喉科診所,三重區,新北市三重區正義北路54．56號1．2樓
仁暉診所,三重區,新北市三重區重新路一段50號2樓、52號2樓
捷登牙醫診所,三重區,新北市三重區中正北路一五０號
日盛植牙美學牙醫診所,三重區,新北市三重區中正北路296號、298號、300號、300之1號1、2樓
仁祥中醫診所,三重區,新北市三重區自強路二段４８號之１
福田中醫診所,三重區,新北市三重區三和路三段182號
建宏骨科診所,三重區,新北市三重區正義南路60之4號1樓
健安骨科診所,三重區,新北市三重區慈愛街92號1樓、溪尾街167號1樓、169號1樓
宏誠牙醫診所,三重區,新北市三重區重陽路一段122號2樓
美緹牙醫診所,三重區,新北市三重區重新路四段6號1樓、2樓
威登美學牙醫診所,三重區,新北市三重區忠孝路三段45號1樓、2樓
張欽堯小兒科診所,三重區,新北市三重區集成路35號1樓
健福診所,三重區,新北市三重區溪尾街171、173號1樓
采醫馨麗診所,三重區,新北市三重區重新路四段2號1、2樓
太安牙醫診所,三重區,新北市三重區三和路四段314號1樓
